beer.auth_rating,beer.beer_abv,beer.beer_description,beer.beer_ibu,beer.beer_label,beer.beer_name,beer.beer_slug,beer.beer_style,beer.bid,beer.created_at,beer.rating_count,beer.rating_score,beer.wish_list,brewery.brewery_active,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.contact.facebook,brewery.contact.instagram,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,count,first_checkin_id,first_created_at,first_had,rating_score,recent_checkin_id,recent_created_at,recent_created_at_timezone
2.75,5.1,NO_INFORMATION,0,https://untappd.akamaized.net/site/beer_logos/beer-17356_78012_sm.jpeg,Hanoi Beer,habeco-hanoi-alcohol-beer-and-beverage-company-hanoi-beer,Lager - Pale,17356,"Sat, 25 Dec 2010 22:31:29 +0000",3423,2.846,False,1,3043,https://untappd.akamaized.net/site/brewery_logos/brewery-3043_73f17.jpeg,Habeco (Hanoi Alcohol Beer and Beverage Company),habeco-hanoi-alcohol-beer-and-beverage-company,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION,http://www.habeco.com.vn,Vietnam,NO_INFORMATION,NO_INFORMATION,0.0,0.0,1,326891425,"Thu, 23 Jun 2016 19:54:09 +0700","Thu, 23 Jun 2016 19:54:09 +0700",2.75,326891425,"Thu, 23 Jun 2016 19:54:09 +0700",7
2.75,4.6,"Very pale straw with short lived white head. Not a lot of aroma - soft grain and maybe the slightest hint of grass. Medium body and nice mouth-filling carbonation. Flavour is pretty basic with some fairly pleasant soft light malt at the start, followed by some citrus tang and a hint of bitterness in the finish. Overall it is pleasant enough for an Asian pale lager - completely drinkable, and completely unmemorable.",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,Bia Hà Nôi,habeco-hanoi-alcohol-beer-and-beverage-company-bia-ha-noi,Lager - Pale,17374,"Sat, 25 Dec 2010 23:34:03 +0000",3374,2.7439999999999998,False,1,3043,https://untappd.akamaized.net/site/brewery_logos/brewery-3043_73f17.jpeg,Habeco (Hanoi Alcohol Beer and Beverage Company),habeco-hanoi-alcohol-beer-and-beverage-company,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION,http://www.habeco.com.vn,Vietnam,NO_INFORMATION,NO_INFORMATION,0.0,0.0,1,326891398,"Thu, 23 Jun 2016 19:53:39 +0700","Thu, 23 Jun 2016 19:53:39 +0700",2.75,326891398,"Thu, 23 Jun 2016 19:53:39 +0700",7
3.75,4.5,NO_INFORMATION,11,https://untappd.akamaized.net/site/beer_logos/beer-_230029_sm_d2b53cf160734d64dab95bcbde1ce1.jpeg,Suiyoubi no Neko,yo-ho-brewing-company-suiyoubi-no-neko,Witbier,230029,"Sat, 15 Sep 2012 03:35:27 +0000",7664,3.4930000000000003,False,1,5859,https://untappd.akamaized.net/site/brewery_logos/brewery-YoHoBrewingCompany_5859.jpeg,Yo-Ho Brewing Company,yo-ho-brewing-company,https://www.facebook.com/yonayonaale,NO_INFORMATION,yohobrewing,http://www.yonasato.com/,Japan,Saku-shi,Nagano,36.2982,138.496,1,324932816,"Sat, 18 Jun 2016 20:19:01 +0800","Sat, 18 Jun 2016 20:19:01 +0800",3.75,324932816,"Sat, 18 Jun 2016 20:19:01 +0800",8
3.75,5.5,"This beer is NOT ""Yona Yona Real Ale"". DON'T merge with it. ",37,https://untappd.akamaized.net/site/beer_logos/beer-64168_e6a1b_sm.jpeg,Yona Yona Ale,yo-ho-brewing-company-yona-yona-ale,Pale Ale - American,64168,"Wed, 13 Jul 2011 09:07:25 +0000",8448,3.498,False,1,5859,https://untappd.akamaized.net/site/brewery_logos/brewery-YoHoBrewingCompany_5859.jpeg,Yo-Ho Brewing Company,yo-ho-brewing-company,https://www.facebook.com/yonayonaale,NO_INFORMATION,yohobrewing,http://www.yonasato.com/,Japan,Saku-shi,Nagano,36.2982,138.496,1,324932475,"Sat, 18 Jun 2016 20:16:24 +0800","Sat, 18 Jun 2016 20:16:24 +0800",3.75,324932475,"Sat, 18 Jun 2016 20:16:24 +0800",8
3.5,7.0,"Top fermented beer, contains barley malt. 
",0,https://untappd.akamaized.net/site/beer_logos/beer-124468_fb5b6_sm.jpeg,Kasteel Blond,brouwerij-van-honsebrouck-kasteel-blond,Blonde Ale - Belgian Blonde / Golden,124468,"Fri, 27 Jan 2012 14:07:17 +0000",10674,3.502,False,1,303,https://untappd.akamaized.net/site/brewery_logos/brewery-BrouwerijVanHonsebrouck_303.jpeg,Brouwerij Van Honsebrouck,brouwerij-van-honsebrouck,https://www.facebook.com/vanhonsebrouck,NO_INFORMATION,NO_INFORMATION,http://www.vanhonsebrouck.be,Belgium,Ingelmunster,West-Vlaanderen,50.9201,3.25783,1,324929000,"Sat, 18 Jun 2016 19:48:01 +0800","Sat, 18 Jun 2016 19:48:01 +0800",3.5,324929000,"Sat, 18 Jun 2016 19:48:01 +0800",8
4.0,7.0,"Exploding with extra thunder and lightning, this heavenly IPA flashes bolts of citrus and floral wrapped in a golden robe of maltiness. 

Pairs well with spicy food, mild blue cheeses, and bold sweet desserts. ",60,https://untappd.akamaized.net/site/beer_logos/beer-844027_fb14c_sm.jpeg,Jade Emperor IPA ( 玉帝),moonzen-jade-emperor-ipa,IPA - American,844027,"Mon, 13 Oct 2014 13:40:37 +0000",485,3.612,False,1,155897,https://untappd.akamaized.net/site/brewery_logos/brewery-155897_3e3e9.jpeg,Moonzen Brewery,moonzen-brewery,https://www.facebook.com/moonzen.hk,moonzenbrewery,NO_INFORMATION,http://moonzen.hk,Hong Kong,NO_INFORMATION,NO_INFORMATION,22.3964,114.109,1,324408124,"Fri, 17 Jun 2016 21:16:11 +0800","Fri, 17 Jun 2016 21:16:11 +0800",4.0,324408124,"Fri, 17 Jun 2016 21:16:11 +0800",8
3.75,6.5,"Shanghai Brewery's American-style India Pale Ale is brewed with delicious, aromatic red malts to balance with loads of American hops for a full bitterness and aromas of grapefruit, passion fruit, berries and pine. 

Winner of a Silver Medal at the 2015 Australian International Beer Awards.",60,https://untappd.akamaized.net/site/beer_logos/beer-316717_364c3_sm.jpeg,North Star IPA,shanghai-brewery-north-star-ipa,IPA - American,316717,"Sun, 24 Feb 2013 01:48:20 +0000",645,3.647,False,1,35998,https://untappd.akamaized.net/site/brewery_logos/brewery-ShanghaiBrewery_35998.jpeg,Shanghai Brewery,shanghai-brewery,http://www.facebook.com/shanghaibrewery2,NO_INFORMATION,NO_INFORMATION,http://www.shanghaibrewery.com,China / People's Republic of China,Shanghai,Shanghai,31.1931,121.385,1,324054703,"Thu, 16 Jun 2016 19:19:40 +0800","Thu, 16 Jun 2016 19:19:40 +0800",3.75,324054703,"Thu, 16 Jun 2016 19:19:40 +0800",8
3.5,4.9,"Victoria Bitter (VB) has long been Australia’s favourite beer, and is specially brewed to deliver full flavour when ice cold, making it the ideal beer for the Australian climate. 

VB is a full flavoured, full strength beer at 4.9%; the gentle fruitiness of the aroma compliments the sweet maltiness in the mouth which in turn balances perfectly with the clean hop bitterness of the finish.",0,https://untappd.akamaized.net/site/beer_logos/beer-5981_ecdef_sm.jpeg,Victoria Bitter (VB),carlton-united-breweries-victoria-bitter-vb,Lager - Pale,5981,"Sat, 02 Oct 2010 13:10:01 +0000",12382,2.737,False,1,4045,https://untappd.akamaized.net/site/brewery_logos/brewery-4045_ce45d.jpeg,Carlton & United Breweries,carlton-united-breweries,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION,http://www.cub.com.au,Australia,Abbotsford,VIC,-37.8094,145.003,1,323522828,"Tue, 14 Jun 2016 19:51:29 +0800","Tue, 14 Jun 2016 19:51:29 +0800",3.5,323522828,"Tue, 14 Jun 2016 19:51:29 +0800",8
2.0,3.6,NO_INFORMATION,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,Yanjing 9° (Draft Beer),beijing-yanjing-brewery-yanjing-9-draft-beer,Lager - Pale,928384,"Mon, 29 Dec 2014 13:22:30 +0000",18,2.319,False,1,2285,https://untappd.akamaized.net/site/brewery_logos/brewery-BeijingYanjingBrewery_2285.jpeg,Beijing Yanjing Brewery,beijing-yanjing-brewery,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION,http://www.yanjingbeer.ca/home.html,China / People's Republic of China,Beijing,NO_INFORMATION,39.904,116.40799999999999,1,321050496,"Wed, 08 Jun 2016 19:58:41 +0800","Wed, 08 Jun 2016 19:58:41 +0800",2.0,321050496,"Wed, 08 Jun 2016 19:58:41 +0800",8
3.25,5.0,NO_INFORMATION,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,Otaru Beer Dunkel,otaru-beer-otaru-beer-dunkel,Dunkelweizen,88882,"Sun, 16 Oct 2011 04:20:56 +0000",224,3.4419999999999997,False,1,14544,https://untappd.akamaized.net/site/brewery_logos/brewery-AlephincOtaruBeerBrewery_14544.jpeg,Otaru Beer,otaru-beer,http://www.facebook.com/otarubeer,NO_INFORMATION,NO_INFORMATION,http://otarubeer.com,Japan,Otaru,Hokkaido,43.1907,140.995,1,318855809,"Fri, 03 Jun 2016 11:46:12 +0900","Fri, 03 Jun 2016 11:46:12 +0900",3.25,318855809,"Fri, 03 Jun 2016 11:46:12 +0900",9
3.5,5.0,NO_INFORMATION,0,https://untappd.akamaized.net/site/beer_logos/beer-_64798_ba145207a2a4f5e865e5aab8fa0a.jpeg,Yebisu Premium Black,sapporo-breweries-yebisu-premium-black,Schwarzbier,64798,"Sat, 16 Jul 2011 00:56:55 +0000",1814,3.361,False,1,4779,https://untappd.akamaized.net/site/brewery_logos/brewery-SapporoBreweriesLtd_4779.jpeg,Sapporo Breweries,sapporo-breweries,https://www.facebook.com/sapporobeer,NO_INFORMATION,NO_INFORMATION,http://www.sapporobeer.jp/,Japan,Shibuya-ku,Tokyo,35.6432,139.714,1,318587987,"Thu, 02 Jun 2016 17:05:52 +0900","Thu, 02 Jun 2016 17:05:52 +0900",3.5,318587987,"Thu, 02 Jun 2016 17:05:52 +0900",9
3.5,5.5,Special brew for Sapporo Bier Garten.,0,https://untappd.akamaized.net/site/beer_logos/beer-69702_b24a9_sm.jpeg,Sapporo Five Star,sapporo-breweries-sapporo-five-star,Lager - Japanese Rice,69702,"Sat, 06 Aug 2011 00:25:34 +0000",243,3.103,False,1,4779,https://untappd.akamaized.net/site/brewery_logos/brewery-SapporoBreweriesLtd_4779.jpeg,Sapporo Breweries,sapporo-breweries,https://www.facebook.com/sapporobeer,NO_INFORMATION,NO_INFORMATION,http://www.sapporobeer.jp/,Japan,Shibuya-ku,Tokyo,35.6432,139.714,1,318587961,"Thu, 02 Jun 2016 17:04:39 +0900","Thu, 02 Jun 2016 17:04:39 +0900",3.5,318587961,"Thu, 02 Jun 2016 17:04:39 +0900",9
3.25,5.0,"Brewed with carefully selected ingredients, Sapporo Classic is an eminently drinkable flavor extravagance.",0,https://untappd.akamaized.net/site/beer_logos/beer-_31201_sm_4e2ef9d5e3cc00a878db86031e50b1.jpeg,Sapporo Classic,sapporo-breweries-sapporo-classic,Pilsner - German,31201,"Thu, 17 Feb 2011 15:22:13 +0000",1347,3.194,False,1,4779,https://untappd.akamaized.net/site/brewery_logos/brewery-SapporoBreweriesLtd_4779.jpeg,Sapporo Breweries,sapporo-breweries,https://www.facebook.com/sapporobeer,NO_INFORMATION,NO_INFORMATION,http://www.sapporobeer.jp/,Japan,Shibuya-ku,Tokyo,35.6432,139.714,1,318331868,"Wed, 01 Jun 2016 19:38:43 +0900","Wed, 01 Jun 2016 19:38:43 +0900",3.25,318331868,"Wed, 01 Jun 2016 19:38:43 +0900",9
2.75,0.0,NO_INFORMATION,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,Hakodate Red Brick Beer,hakodate-beer-hall-hakodate-red-brick-beer,Red Ale - American Amber / Red,540795,"Mon, 23 Dec 2013 03:30:47 +0000",20,3.263,False,1,4024,https://untappd.akamaized.net/site/brewery_logos/brewery-HakodateHokkaido_4024.jpeg,"Marukatsu Co., Ltd.",marukatsu-co-ltd,NO_INFORMATION,NO_INFORMATION,HAKODATEBEER,http://www.hakodate-factory.com/beer/,Japan,Hakodate-shi,Hokkaido,41.7691,140.721,1,317550276,"Mon, 30 May 2016 08:19:34 +0900","Mon, 30 May 2016 08:19:34 +0900",2.75,317550276,"Mon, 30 May 2016 08:19:34 +0900",9
3.5,5.0,"Using about 50% of the raw material wheat, leaving a lingering fruity aroma, is a light-colored beer taste with Riri. Wheat (wheat) Malt use. (About 5% alcohol, 500ml)",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,Hida Takayama Weizen,hida-takayama-beer-hida-takayama-weizen,Hefeweizen,86543,"Mon, 10 Oct 2011 05:41:53 +0000",154,3.55,False,1,654,https://untappd.akamaized.net/site/brewery_logos/brewery-HidaTakayamaBeer_654_9edf0.jpeg,Hida Takayama Beer,hida-takayama-beer,https://www.facebook.com/hidatakayamabeer,NO_INFORMATION,NO_INFORMATION,http://www.hidatakayamabeer.co.jp/,Japan,Takayama,Gifu,36.1679,137.249,1,316514748,"Sat, 28 May 2016 20:28:46 +0900","Sat, 28 May 2016 20:28:46 +0900",3.5,316514748,"Sat, 28 May 2016 20:28:46 +0900",9
3.25,5.0,"""Inspired by Belgian white beers,this tasty brew is created using coriander seeds, orange peel and find Belgian malt.""",0,https://untappd.akamaized.net/site/beer_logos/beer-678177_6f63b_sm.jpeg,White Belg,sapporo-breweries-white-belg,Witbier,678177,"Mon, 12 May 2014 05:50:35 +0000",1110,3.0069999999999997,False,1,4779,https://untappd.akamaized.net/site/brewery_logos/brewery-SapporoBreweriesLtd_4779.jpeg,Sapporo Breweries,sapporo-breweries,https://www.facebook.com/sapporobeer,NO_INFORMATION,NO_INFORMATION,http://www.sapporobeer.jp/,Japan,Shibuya-ku,Tokyo,35.6432,139.714,1,312843062,"Thu, 19 May 2016 18:25:54 +0900","Thu, 19 May 2016 18:25:54 +0900",3.25,312843062,"Thu, 19 May 2016 18:25:54 +0900",9
1.5,5.0,http://www.kirin.co.jp/company/news/2015/0109_06.html,0,https://untappd.akamaized.net/site/beer_logos/beer-7964_879f0_sm.jpeg,Nodogoshi Nama,kirin-brewery-company-nodogoshi-nama,Happoshu,7964,"Sun, 07 Nov 2010 20:14:17 +0000",954,2.417,False,1,741,https://untappd.akamaized.net/site/brewery_logos/brewery-KirinBreweryCompany_741.jpeg,Kirin Brewery Company,kirin-brewery-company,https://www.facebook.com/kirinbeer,NO_INFORMATION,Kirin_Brewery,http://www.kirin.co.jp/,Japan,Nakano-ku,Tokyo,35.7071,139.662,1,312306115,"Tue, 17 May 2016 21:27:30 +0900","Tue, 17 May 2016 21:27:30 +0900",1.5,312306115,"Tue, 17 May 2016 21:27:30 +0900",9
3.5,4.7,"With lush use of aroma hops, Sapporo Premium has an amazingly crisp taste, refreshing flavor, and refined bitterness to leave a clean finish.  Whether in our iconic SILVER CAN that is long loved by our American fans, in bottles, or on tap, Sapporo Premium can be enjoyed on any occasion.",0,https://untappd.akamaized.net/site/beer_logos/beer-17636_c930f_sm.jpeg,Sapporo Premium Beer,sapporo-breweries-sapporo-premium-beer,Lager - Pale,17636,"Sun, 26 Dec 2010 11:11:37 +0000",171946,3.168,False,1,4779,https://untappd.akamaized.net/site/brewery_logos/brewery-SapporoBreweriesLtd_4779.jpeg,Sapporo Breweries,sapporo-breweries,https://www.facebook.com/sapporobeer,NO_INFORMATION,NO_INFORMATION,http://www.sapporobeer.jp/,Japan,Shibuya-ku,Tokyo,35.6432,139.714,1,312306001,"Tue, 17 May 2016 21:24:54 +0900","Tue, 17 May 2016 21:24:54 +0900",3.5,312306001,"Tue, 17 May 2016 21:24:54 +0900",9
2.75,5.0,"With its refreshing barley flavor and crisp aftertaste, Asahi Super Dry is by far the most popular high-quality beer in Japan.Since its debut in 1987 as Japan’s first dry beer, it has continued to improve the taste and excitement of beer. Its taste has set a new standard that is acknowledged around the world today. ",16,https://untappd.akamaized.net/site/beer_logos/beer-8020_1b1ec_sm.jpeg,Asahi Super Dry,asahi-breweries-asahi-super-dry,Lager - Japanese Rice,8020,"Mon, 08 Nov 2010 11:13:31 +0000",126572,3.0669999999999997,False,1,50,https://untappd.akamaized.net/site/brewery_logos/brewery-AsahiBreweries_50.jpeg,Asahi Breweries,asahi-breweries,https://www.facebook.com/asahibeer.japan,NO_INFORMATION,asahibeer_jp,http://www.asahibeer.com/,Japan,Sumida-ku,Tokyo,35.7098,139.8,1,312305969,"Tue, 17 May 2016 21:24:05 +0900","Tue, 17 May 2016 21:24:05 +0900",2.75,312305969,"Tue, 17 May 2016 21:24:05 +0900",9
3.5,4.5,NO_INFORMATION,0,https://untappd.akamaized.net/site/beer_logos/beer-9162_46a89_sm.jpeg,Tanrei Green Label,kirin-brewery-company-tanrei-green-label,Happoshu,9162,"Sat, 13 Nov 2010 19:16:06 +0000",1458,2.543,False,1,741,https://untappd.akamaized.net/site/brewery_logos/brewery-KirinBreweryCompany_741.jpeg,Kirin Brewery Company,kirin-brewery-company,https://www.facebook.com/kirinbeer,NO_INFORMATION,Kirin_Brewery,http://www.kirin.co.jp/,Japan,Nakano-ku,Tokyo,35.7071,139.662,1,310312093,"Fri, 13 May 2016 14:28:37 +0900","Fri, 13 May 2016 14:28:37 +0900",3.5,310312093,"Fri, 13 May 2016 14:28:37 +0900",9
3.75,4.7,"We wanted to create an easy drinking craft beer in the traditional North American pale ale style that has proved so popular with discerning beer drinkers — so we did, and then named it after a hairy Mongolian cow thing.

Fat Yak first impresses with its golden colour, distinctive, hop driven, fruity and herbaceous aromas, giving characteristic passionfruit and melon notes, followed by a hit of hop flavour at the finish. The taste is refreshingly clean on the palate.
",25,https://untappd.akamaized.net/site/beer_logos/beer-7423_d3d49_sm.jpeg,Fat Yak,matilda-bay-brewing-company-fat-yak,Pale Ale - American,7423,"Fri, 05 Nov 2010 20:15:33 +0000",13157,3.3989999999999996,False,1,835,https://untappd.akamaized.net/site/brewery_logos/brewery-MatildaBayBrewingCompanyCUB_835.jpeg,Matilda Bay Brewing Company,matilda-bay-brewing-company,https://www.facebook.com/MatildaBayBrewingCo,NO_INFORMATION,matildabaybeer,http://www.matildabay.com.au,Australia,Port Melbourne,VIC,-37.8285,144.937,1,309727671,"Wed, 11 May 2016 17:11:56 +1000","Wed, 11 May 2016 17:11:56 +1000",3.75,309727671,"Wed, 11 May 2016 17:11:56 +1000",10
4.25,5.0,It might be pale but there's nothing weak about this bad boy. Tropical and floral aromatics set off a fruity palette that will punch your taste buds in the pleasure zone. Tailored for those who enjoy a fully-hopped beer that's still easy to drink. ,30,https://untappd.akamaized.net/site/beer_logos/beer-1459461_e25c9_sm.jpeg,XPA,balter-brewing-company-xpa,Pale Ale - American,1459461,"Wed, 09 Mar 2016 07:59:19 +0000",3297,3.884,False,1,256779,https://untappd.akamaized.net/site/brewery_logos/brewery-256779_1695b.jpeg,Balter Brewing Company,balter-brewing-company,https://www.facebook.com/balterbrewers,balterbrewers,balterbrewers,http://www.balter.com.au,Australia,NO_INFORMATION,NO_INFORMATION,0.0,0.0,1,308938270,"Sun, 08 May 2016 19:09:58 +1000","Sun, 08 May 2016 19:09:58 +1000",4.25,308938270,"Sun, 08 May 2016 19:09:58 +1000",10
4.0,6.0,"Our second IPA. Rich sweet malt, lots of orange citrus, a touch of tropical fruit with a nice spicy resin to round it out. Nice and bitter too. Put some hops in your head.",60,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,The Second Barrel IPA,catchment-brewing-co-the-second-barrel-ipa,IPA - American,1531139,"Fri, 29 Apr 2016 04:10:04 +0000",27,3.9539999999999997,False,1,242910,https://untappd.akamaized.net/site/brewery_logos/brewery-242910_71f05.jpeg,Catchment Brewing Co.,catchment-brewing-co,https://www.facebook.com/catchmentbrewingco,catchmentbrewingco,catchmentbrewingco,http://catchmentbrewingco.com.au,Australia,NO_INFORMATION,NO_INFORMATION,0.0,0.0,1,308926294,"Sun, 08 May 2016 16:07:54 +1000","Sun, 08 May 2016 16:07:54 +1000",4.0,308926294,"Sun, 08 May 2016 16:07:54 +1000",10
4.0,5.0,"Not for the faint hearted, an American style Pale Ale with a firm malt backbone. Galaxy hops deliver a vibrant citrus and passion fruit aroma, whilst the addition of Mosaic hops adds tropical fruit complexity and strong earthy undertones.",40,https://untappd.akamaized.net/site/beer_logos/beer-967571_b0000_sm.jpeg,James Squire Hop Thief 7,malt-shovel-brewery-james-squire-hop-thief-7,Pale Ale - American,967571,"Thu, 05 Feb 2015 10:13:39 +0000",3971,3.576,False,1,820,https://untappd.akamaized.net/site/brewery_logos/brewery-MaltShovelBrewery_820.jpeg,Malt Shovel Brewery,malt-shovel-brewery,https://www.facebook.com/jamessquire,jamessquire_au,NO_INFORMATION,http://www.malt-shovel.com.au/,Australia,Camperdown,NSW,-33.8867,151.175,1,308909207,"Sun, 08 May 2016 14:37:44 +1000","Sun, 08 May 2016 14:37:44 +1000",4.0,308909207,"Sun, 08 May 2016 14:37:44 +1000",10
3.5,5.0,NO_INFORMATION,0,https://untappd.akamaized.net/site/beer_logos/beer-984443_8e27b_sm.jpeg,Amber Ale,sail-anchor-amber-ale,Red Ale - American Amber / Red,984443,"Fri, 20 Feb 2015 13:19:06 +0000",983,3.438,False,1,3325,https://untappd.akamaized.net/site/brewery_logos/brewery-3325_c06d9.jpeg,Sail & Anchor,sail-anchor,http://www.facebook.com/sailandanchor,sailandanchorbeer,NO_INFORMATION,http://www.sailandanchorbeer.com.au,Australia,Fremantle,WA,-32.0539,115.76,1,308113534,"Sat, 07 May 2016 10:52:41 +1000","Sat, 07 May 2016 10:52:41 +1000",3.5,308113534,"Sat, 07 May 2016 10:52:41 +1000",10
3.75,4.5,NO_INFORMATION,0,https://untappd.akamaized.net/site/beer_logos/beer-976232_4d10d_sm.jpeg,Golden Ale,sail-anchor-golden-ale,Golden Ale,976232,"Fri, 13 Feb 2015 12:21:00 +0000",668,3.2760000000000002,False,1,3325,https://untappd.akamaized.net/site/brewery_logos/brewery-3325_c06d9.jpeg,Sail & Anchor,sail-anchor,http://www.facebook.com/sailandanchor,sailandanchorbeer,NO_INFORMATION,http://www.sailandanchorbeer.com.au,Australia,Fremantle,WA,-32.0539,115.76,1,307786891,"Fri, 06 May 2016 20:45:49 +1000","Fri, 06 May 2016 20:45:49 +1000",3.75,307786891,"Fri, 06 May 2016 20:45:49 +1000",10
4.25,9.5,Italian roast beans added. 90% Arabica & 10% Robusto. Hops:Nugget en Cascade,71,https://untappd.akamaized.net/site/beer_logos/beer-11726_b8cfc_sm.jpeg,Espresso Stout,brouwerij-emelisse-espresso-stout,Stout - Foreign / Export,11726,"Sun, 28 Nov 2010 10:42:24 +0000",8808,3.845,False,1,9171,https://untappd.akamaized.net/site/brewery_logos/brewery-9171_7c06c.jpeg,Brouwerij Emelisse,brouwerij-emelisse,https://www.facebook.com/bierbrouwerij.slotoostende.emelisse,NO_INFORMATION,NO_INFORMATION,http://www.emelisse.nl/,Netherlands,Goes,Zeeland,51.5034,3.88935,1,307422255,"Thu, 05 May 2016 21:52:34 +1000","Thu, 05 May 2016 21:52:34 +1000",4.25,307422255,"Thu, 05 May 2016 21:52:34 +1000",10
4.0,7.3,"Pat-ASK-ala? Pata-SKALA? Pa-TASK-a-la? While those in the know favor the third pronunciation, no matter how you say it, this is a unique red IPA. The beer was first brewed in September 2015 to support music and arts education programs in Pataskala, Ohio, where Stone co-founder Greg Koch grew up. People there loved it, so we added the beer to our seasonal lineup. The deep crimson hue is courtesy of a fairly new special German malt variety by BESTMALZ called Red X. Dry-hopped with Mosaic, Cascade and Amarillo hops, this beer is incredibly citrus-forward, rounded out with biscuit and toffee notes. We think you’ll find this red IPA to be quite deliciously satisfying, no matter how you choose to pronounce it.",70,https://untappd.akamaized.net/site/beer_logos/beer-1238646_929d0_sm.jpeg,Stone Pataskala Red X IPA,stone-brewing-stone-pataskala-red-x-ipa,IPA - Red,1238646,"Wed, 16 Sep 2015 02:40:25 +0000",70599,3.8930000000000002,False,1,1204,https://untappd.akamaized.net/site/brewery_logos/brewery-1204_23541.jpeg,Stone Brewing,stone-brewing,http://www.facebook.com/StoneBrewingCo,StoneBrewingCo,StoneBrewingCo,http://www.stonebrewing.com/,United States,Escondido,CA,33.1157,-117.12,2,307422176,"Thu, 05 May 2016 21:51:39 +1000","Thu, 05 May 2016 21:51:39 +1000",4.0,426326682,"Sat, 11 Mar 2017 09:02:12 +1000",10
3.75,9.0,"Our version of this beer has a light amber hue, low sweetness from the pale malts and mild spicy fruit ester aromas which characterise the style. It finishes well balanced with a mousse-like head and at 9% this easy drinking tripel packs a punch.",0,https://untappd.akamaized.net/site/beer_logos/beer-1539057_4a73e_sm.jpeg,Pilot Batch - Belgian Tripel,stone-and-wood-pilot-batch-belgian-tripel,Belgian Tripel,1539057,"Wed, 04 May 2016 04:24:01 +0000",32,3.8360000000000003,False,1,2555,https://untappd.akamaized.net/site/brewery_logos/brewery-2555_1cf1c.jpeg,Stone & Wood,stone-wood,http://www.facebook.com/pages/Stone-Wood-Brewing/267797382835?v=wall,stoneandwood,Stoneandwood,http://www.stoneandwood.com.au,Australia,Byron Bay,NSW,-28.6344,153.586,1,307413388,"Thu, 05 May 2016 19:49:09 +1000","Thu, 05 May 2016 19:49:09 +1000",3.75,307413388,"Thu, 05 May 2016 19:49:09 +1000",10
3.5,5.1,2015 limited release,0,https://untappd.akamaized.net/site/beer_logos/beer-1246499_fcf79_sm.jpeg,Dunkelweizen,the-sprig-and-fern-brewery-dunkelweizen,Dunkelweizen,1246499,"Tue, 22 Sep 2015 06:42:01 +0000",29,3.319,False,1,11786,https://untappd.akamaized.net/site/brewery_logos/brewery-11786_033fa.jpeg,The Sprig & Fern Brewery,the-sprig-fern-brewery,https://www.facebook.com/SprigandFernBrewery,NO_INFORMATION,sprigandfern,http://www.sprigandfern.co.nz,New Zealand,Richmond,Nelson,-41.3339,173.18599999999998,1,301773222,"Wed, 20 Apr 2016 18:39:09 +1200","Wed, 20 Apr 2016 18:39:09 +1200",3.5,301773222,"Wed, 20 Apr 2016 18:39:09 +1200",12
1.5,7.0,"Multi award winning Stonecutter Scotch Ale is the big, hearty, ‘red wine’ of our range.  The Scotch Ale style is believed to have originated in Edinburgh in the 18th century and is colloquially known as ""wee heavy"" due to its higher strength than its paler siblings.   

We use nine malts blended together to produce layers of caramel, toffee, liquorice, chocolate and roasty flavours. These layers are balanced by a tart, raisiny fruitiness that gradually gives way to give this dark beer a lingering dry finish.",0,https://untappd.akamaized.net/site/beer_logos/beer-74234_12bb6_sm.jpeg,Stonecutter Scotch Ale,renaissance-brewing-company-stonecutter-scotch-ale,Scotch Ale / Wee Heavy,74234,"Wed, 24 Aug 2011 21:27:44 +0000",4414,3.736,False,1,10513,https://untappd.akamaized.net/site/brewery_logos/brewery-RenaissanceBrewingCompany_10513.jpeg,Renaissance Brewing Company,renaissance-brewing-company,http://www.facebook.com/RenaissanceBrewing,NO_INFORMATION,renaissancebeer,http://www.renaissancebrewing.co.nz/,New Zealand,Blenheim 7240,Marlborough,-41.5014,173.96,1,301773058,"Wed, 20 Apr 2016 18:35:12 +1200","Wed, 20 Apr 2016 18:35:12 +1200",1.5,301773058,"Wed, 20 Apr 2016 18:35:12 +1200",12
